Date,Time,BLOCK,Cblock,lat,lon,ABO,ALF,ARD,BEN,CHN,DAU,DOU,FID,GER,ILA,KAS,KEV,LAF,LAN,MAC,MAS,MOR,MUG,SAM,TAL,TRS,URS,GroupA,GroupB,GroupA_TF,GroupB_TF,
24/01/2017,14:15,25L,25L,1.735076001,31.56786497,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,6,2,1,1,BTH
24/01/2017,14:30,25L,25L,1.735076001,31.56786497,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,8,5,1,1,BTH
24/01/2017,14:45,25L,25L,1.735076001,31.56786497,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,8,5,1,1,BTH
24/01/2017,15:00,25L,25L,1.735076001,31.56786497,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,8,5,1,1,BTH
24/01/2017,15:15,25L,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,BTH
24/01/2017,15:30,22N,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
24/01/2017,15:45,27N,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
24/01/2017,16:00,29N,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
24/01/2017,16:15,29N,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
24/01/2017,16:30,29N,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
24/01/2017,16:45,29N,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
24/01/2017,17:00,29N,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,A
25/01/2017,07:30,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
25/01/2017,07:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
25/01/2017,08:00,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,08:15,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,08:15,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,08:30,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,08:30,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,08:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,09:00,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,09:15,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,09:30,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,09:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,09:45,30R,30R,1.740334975,31.57222398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,A
25/01/2017,10:00,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,10:00,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,B
25/01/2017,10:15,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,10:15,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,B
25/01/2017,10:30,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,10:30,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,B
25/01/2017,10:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,10:45,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,B
25/01/2017,11:00,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,11:15,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,11:15,30R,30R,1.740334975,31.57222398,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,7,2,1,1,BTH
25/01/2017,11:30,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,11:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,12:00,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/01/2017,13:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,08:45,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,09:00,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,09:15,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
27/01/2017,09:30,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
27/01/2017,09:45,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
27/01/2017,10:00,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
27/01/2017,10:15,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,10:30,32N,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,10:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,11:00,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,11:15,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,11:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,11:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,12:00,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,12:15,32N,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,12:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,12:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,13:00,32R,30R,1.740334975,31.57222398,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,A
27/01/2017,13:15,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,13:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,13:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,14:00,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,14:15,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/01/2017,14:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,14:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,15:00,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,15:15,32R,30R,1.740334975,31.57222398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,3,1,1,BTH
27/01/2017,15:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,15:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,16:00,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,16:15,32R,30R,1.740334975,31.57222398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,3,1,1,BTH
27/01/2017,16:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,16:45,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/01/2017,17:00,32R,30R,1.740334975,31.57222398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,3,1,1,BTH
28/01/2017,07:30,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,07:45,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,08:00,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,08:15,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,08:30,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,08:45,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,09:00,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,09:15,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,09:30,32N,30N,1.737150019,31.57219699,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
28/01/2017,09:45,32N,30N,1.737150019,31.57219699,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,BTH
28/01/2017,10:00,30N,30N,1.737150019,31.57219699,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,BTH
28/01/2017,10:15,30N,30N,1.737150019,31.57219699,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,BTH
28/01/2017,11:45,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
28/01/2017,12:00,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
28/01/2017,12:15,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
28/01/2017,12:30,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
28/01/2017,12:45,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
28/01/2017,13:00,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,BTH
28/01/2017,13:15,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,BTH
28/01/2017,13:30,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,BTH
28/01/2017,13:45,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,BTH
28/01/2017,14:00,25R,25R,1.740493979,31.56802297,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,BTH
28/01/2017,14:45,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/01/2017,15:00,25R,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/01/2017,15:15,25P,25P,1.739358986,31.56804199,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,B
29/01/2017,07:30,32D,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,1,B
29/01/2017,07:45,32D,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,1,B
29/01/2017,07:45,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,08:00,32D,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,0,1,B
29/01/2017,08:00,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,08:15,32D,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,0,1,B
29/01/2017,08:15,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,08:30,32D,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,B
29/01/2017,08:30,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,08:45,32D,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,B
29/01/2017,08:45,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,09:00,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,09:15,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,09:30,32F,30F,1.729244962,31.57237401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,BTH
29/01/2017,09:30,35F,35F,1.729291985,31.57722998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,BTH
29/01/2017,09:45,35F,35F,1.729291985,31.57722998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,BTH
29/01/2017,10:00,37B,35B,1.726059001,31.57727097,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,6,5,1,1,BTH
29/01/2017,10:15,37D,35D,1.727491971,31.57734498,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,6,6,1,1,BTH
12/02/2017,07:45,30J,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
12/02/2017,08:00,30J,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
12/02/2017,08:15,30J,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
12/02/2017,08:30,30J,30J,1.733300965,31.57212901,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,1,1,BTH
12/02/2017,08:45,30J,30J,1.733300965,31.57212901,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,1,1,BTH
12/02/2017,10:00,30N,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
12/02/2017,10:15,30N,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
12/02/2017,12:45,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
12/02/2017,13:00,30R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,BTH
12/02/2017,13:30,35R,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,BTH
12/02/2017,14:00,35R,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,BTH
12/02/2017,14:15,35R,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,BTH
12/02/2017,14:30,37P,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
12/02/2017,14:45,37P,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
12/02/2017,15:00,37P,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
12/02/2017,15:15,37P,35P,1.738795973,31.57720702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,A
12/02/2017,15:30,37P,35P,1.738795973,31.57720702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,A
12/02/2017,15:45,37P,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
27/02/2017,08:15,25B,25B,1.725720959,31.56794501,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,1,1,1,BTH
27/02/2017,08:30,25B,25B,1.725720959,31.56794501,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,1,1,1,BTH
27/02/2017,08:45,25B,25B,1.725720959,31.56794501,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,1,1,1,BTH
27/02/2017,09:00,25B,25B,1.725720959,31.56794501,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,1,1,1,BTH
27/02/2017,09:15,25B,25B,1.725720959,31.56794501,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,09:30,25B,25B,1.725720959,31.56794501,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,09:45,25B,25B,1.725720959,31.56794501,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,10:00,25B,25B,1.725720959,31.56794501,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,10:15,25B,25B,1.725720959,31.56794501,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,10:30,25B,25B,1.725720959,31.56794501,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,10:45,25B,25B,1.725720959,31.56794501,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,1,1,1,BTH
27/02/2017,10:45,27D,25D,1.727356017,31.567857,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,2,1,1,BTH
27/02/2017,11:00,27D,25D,1.727356017,31.567857,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,6,2,1,1,BTH
27/02/2017,11:00,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,6,1,1,BTH
27/02/2017,11:15,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,6,1,1,BTH
27/02/2017,11:30,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,9,6,1,1,BTH
27/02/2017,11:45,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,12:00,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,12:15,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,12:30,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,12:45,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,13:00,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,13:15,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,13:30,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,9,7,1,1,BTH
27/02/2017,13:45,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,6,1,1,BTH
27/02/2017,14:00,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,6,1,1,BTH
27/02/2017,14:15,30F,30F,1.729244962,31.57237401,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,6,1,1,BTH
27/02/2017,14:30,35J,35J,1.733449996,31.57691499,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,9,9,1,1,BTH
